date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:35	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-PhudQafbIJgm7OidxHJovnEJbD4%22	https://footballpeek.com/premier-league/2020-2021/16	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/16.html	(from https://footballpeek.com/premier-league/2020-2021/15)
12:36:36	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-tkZP5SJj3GCwfbXxW92S1YAcnYE%22	https://footballpeek.com/liga/2020-2021/17	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/17.html	(from https://footballpeek.com/liga/2020-2021/16)
12:36:37	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-sNIK2U1xA4HiLJsGxMY2ibwELNY%22	https://footballpeek.com/ligue-1/2020-2021/18	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/18.html	(from https://footballpeek.com/ligue-1/2020-2021/17)
12:36:38	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-DsRHFM5KxY6jqw4bc0MaW7++X9U%22	https://footballpeek.com/serie-a/2020-2021/15	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/15.html	(from https://footballpeek.com/serie-a/2020-2021/14)
12:36:39	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-C5r05mAmZtdlv7MoY2MZlB2H33g%22	https://footballpeek.com/bundesliga/2020-2021/15	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/15.html	(from https://footballpeek.com/bundesliga/2020-2021/14)
12:36:40	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-S3PdE2utH8jh1e6uLo31rEdXbH8%22	https://footballpeek.com/premier-league/2020-2021/17	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/17.html	(from https://footballpeek.com/premier-league/2020-2021/16)
12:36:41	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-J5Lsmc95p+1KQD7GeIii5JSPjNA%22	https://footballpeek.com/liga/2020-2021/18	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/18.html	(from https://footballpeek.com/liga/2020-2021/17)
12:36:42	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-/SEQhz5LsqYGYn484Aa/rJeDGSA%22	https://footballpeek.com/ligue-1/2020-2021/19	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/19.html	(from https://footballpeek.com/ligue-1/2020-2021/18)
12:36:43	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-KFbUZJGm1v8KjR6ZrLsepzacUcE%22	https://footballpeek.com/serie-a/2020-2021/16	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/16.html	(from https://footballpeek.com/serie-a/2020-2021/15)
12:36:44	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-1o2RcOrLwrwVTC6WK7pe3/UWbIk%22	https://footballpeek.com/bundesliga/2020-2021/16	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/16.html	(from https://footballpeek.com/bundesliga/2020-2021/15)
12:36:45	87853/87853	---MCZ	200	added ('OK')	text/html	etag:W/%221572d-BIMYCbiRbiE7XBJfOpm5eAxkcow%22	https://footballpeek.com/premier-league/2020-2021/18	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/18.html	(from https://footballpeek.com/premier-league/2020-2021/17)
12:36:46	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-8zXlyXdDVXww1SePt7JITEbXj0c%22	https://footballpeek.com/liga/2020-2021/19	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/19.html	(from https://footballpeek.com/liga/2020-2021/18)
12:36:47	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-KzmdXlo1w7MNpB0RA8J4G93FlAY%22	https://footballpeek.com/ligue-1/2020-2021/20	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/20.html	(from https://footballpeek.com/ligue-1/2020-2021/19)
12:36:48	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-1s4xKEhgwbfQlNjScd+Ig/GITdI%22	https://footballpeek.com/serie-a/2020-2021/17	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/17.html	(from https://footballpeek.com/serie-a/2020-2021/16)
12:36:49	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-nJEDnaHwhttdilcFL7AsXmt4Wco%22	https://footballpeek.com/bundesliga/2020-2021/17	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/17.html	(from https://footballpeek.com/bundesliga/2020-2021/16)
12:36:50	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-ktp71DMYMeNaJwIHqKQgw50lvI0%22	https://footballpeek.com/premier-league/2020-2021/19	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/19.html	(from https://footballpeek.com/premier-league/2020-2021/18)
12:36:51	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-kxx7SKnGx2/MJtX4Nvn9jNKK5TQ%22	https://footballpeek.com/liga/2020-2021/20	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/20.html	(from https://footballpeek.com/liga/2020-2021/19)
12:36:52	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-xGQuZudg/KegX1Zmv2Hv7zxSNaA%22	https://footballpeek.com/ligue-1/2020-2021/21	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/21.html	(from https://footballpeek.com/ligue-1/2020-2021/20)
12:36:53	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-1p0ycXKn8TtSEQsNt45/xezwAKA%22	https://footballpeek.com/serie-a/2020-2021/18	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/18.html	(from https://footballpeek.com/serie-a/2020-2021/17)
12:36:54	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-L6d3lJl4ClVXSPJ1kxoO7fyoIp0%22	https://footballpeek.com/bundesliga/2020-2021/18	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/18.html	(from https://footballpeek.com/bundesliga/2020-2021/17)
12:36:55	87853/87853	---MCZ	200	added ('OK')	text/html	etag:W/%221572d-xdVwClMVu7Ab3b81N4f/6xsipL4%22	https://footballpeek.com/premier-league/2020-2021/20	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/20.html	(from https://footballpeek.com/premier-league/2020-2021/19)
12:36:56	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-n0HZRKOi+cZIsswVaeSrc04Y8Bs%22	https://footballpeek.com/liga/2020-2021/21	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/21.html	(from https://footballpeek.com/liga/2020-2021/20)
12:36:57	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-ih97F5Aoqfcbj7nHhFy3tXdUO1U%22	https://footballpeek.com/ligue-1/2020-2021/22	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/22.html	(from https://footballpeek.com/ligue-1/2020-2021/21)
12:36:58	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-cbfdFebM5hwqkFBCY52W2DQRqow%22	https://footballpeek.com/serie-a/2020-2021/19	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/19.html	(from https://footballpeek.com/serie-a/2020-2021/18)
12:36:59	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-XXUgIh9+HsRyAWbKsm8mdkaiuMM%22	https://footballpeek.com/bundesliga/2020-2021/19	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/19.html	(from https://footballpeek.com/bundesliga/2020-2021/18)
12:37:00	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-/bJSzoDqmq3s7CCpxqnh9I8v7js%22	https://footballpeek.com/premier-league/2020-2021/21	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/21.html	(from https://footballpeek.com/premier-league/2020-2021/20)
12:37:01	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-4cHf7t8L6x3wDn5X7jC2v7CGgPQ%22	https://footballpeek.com/liga/2020-2021/22	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/22.html	(from https://footballpeek.com/liga/2020-2021/21)
12:37:02	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-vZ0GJtCmsSBKAoLlF+Rwd790qOU%22	https://footballpeek.com/ligue-1/2020-2021/23	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/23.html	(from https://footballpeek.com/ligue-1/2020-2021/22)
12:37:03	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-bpB/YKe/+oGKUhH5DpjTrAGLv4c%22	https://footballpeek.com/serie-a/2020-2021/20	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/20.html	(from https://footballpeek.com/serie-a/2020-2021/19)
12:37:04	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-17uzzgOwg3NVcO95f36mGKN0KGo%22	https://footballpeek.com/bundesliga/2020-2021/20	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/20.html	(from https://footballpeek.com/bundesliga/2020-2021/19)
12:37:05	87853/87853	---MCZ	200	added ('OK')	text/html	etag:W/%221572d-76Vq1pIrwmG70hLJDucJNzpYpi4%22	https://footballpeek.com/premier-league/2020-2021/22	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/22.html	(from https://footballpeek.com/premier-league/2020-2021/21)
12:37:06	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-WZRXwLqfz8WNlE+7MAMdMOlCBSU%22	https://footballpeek.com/liga/2020-2021/23	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/23.html	(from https://footballpeek.com/liga/2020-2021/22)
12:37:07	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-9Q85pJbt44ymil39A2oqrW7cQzQ%22	https://footballpeek.com/ligue-1/2020-2021/24	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/24.html	(from https://footballpeek.com/ligue-1/2020-2021/23)
12:37:08	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-QGfSU+2+HopKhQoVjmUF2mX980c%22	https://footballpeek.com/serie-a/2020-2021/21	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/21.html	(from https://footballpeek.com/serie-a/2020-2021/20)
12:37:09	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-oNgzzErvBpKRpm+nocnAO0lG9j8%22	https://footballpeek.com/bundesliga/2020-2021/21	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/21.html	(from https://footballpeek.com/bundesliga/2020-2021/20)
12:37:10	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-SAX/S4yx+AqLbmTOE639ie9hOGg%22	https://footballpeek.com/premier-league/2020-2021/23	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/23.html	(from https://footballpeek.com/premier-league/2020-2021/22)
12:37:11	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-o7ghO4CYBAAV+yR/7GUq4VQqPcY%22	https://footballpeek.com/liga/2020-2021/24	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/24.html	(from https://footballpeek.com/liga/2020-2021/23)
12:37:12	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-dUi5Djftd1bVO4DieWq4ipPdUcA%22	https://footballpeek.com/ligue-1/2020-2021/25	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/25.html	(from https://footballpeek.com/ligue-1/2020-2021/24)
12:37:13	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-O3eIjTEdL4WVeDs20r1ZsApWMNo%22	https://footballpeek.com/serie-a/2020-2021/22	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/22.html	(from https://footballpeek.com/serie-a/2020-2021/21)
12:37:14	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-IpKwkGh8lQHcR5miSKv/4UdAKPM%22	https://footballpeek.com/bundesliga/2020-2021/22	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/22.html	(from https://footballpeek.com/bundesliga/2020-2021/21)
12:37:15	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-p3kj2GlJYmtSeIrzf4IxErBnLrY%22	https://footballpeek.com/premier-league/2020-2021/24	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/24.html	(from https://footballpeek.com/premier-league/2020-2021/23)
12:37:16	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-bytYX9SCgv/UjVDO+7V7U47ayM4%22	https://footballpeek.com/liga/2020-2021/25	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/25.html	(from https://footballpeek.com/liga/2020-2021/24)
12:37:17	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-zbooGyGr7b+zGah63Talbphhqcw%22	https://footballpeek.com/ligue-1/2020-2021/26	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/26.html	(from https://footballpeek.com/ligue-1/2020-2021/25)
12:37:18	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-6NhaRCPR3/s7tWDJmfCZbI89orI%22	https://footballpeek.com/serie-a/2020-2021/23	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/23.html	(from https://footballpeek.com/serie-a/2020-2021/22)
12:37:19	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-KKY3AVlgmAzkVZp2A+pgUQprSIg%22	https://footballpeek.com/bundesliga/2020-2021/23	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/23.html	(from https://footballpeek.com/bundesliga/2020-2021/22)
12:37:20	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-+rr6iZVdsFPLgVPFUq9EQAXUjQE%22	https://footballpeek.com/premier-league/2020-2021/25	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/25.html	(from https://footballpeek.com/premier-league/2020-2021/24)
12:37:21	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-eiyse/UwnO1xB4D2i4EvYPIW070%22	https://footballpeek.com/liga/2020-2021/26	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/26.html	(from https://footballpeek.com/liga/2020-2021/25)
12:37:22	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-h+bYwk0Uds2JRP3QWd+qM6jSKKE%22	https://footballpeek.com/ligue-1/2020-2021/27	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/27.html	(from https://footballpeek.com/ligue-1/2020-2021/26)
12:37:23	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-rP/Rggh1TgLte5k9aV7kKMd/FKU%22	https://footballpeek.com/serie-a/2020-2021/24	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/24.html	(from https://footballpeek.com/serie-a/2020-2021/23)
12:37:24	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-PCTF2eUKWraMezOV8QoH1eNoH4k%22	https://footballpeek.com/bundesliga/2020-2021/24	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/24.html	(from https://footballpeek.com/bundesliga/2020-2021/23)
12:37:25	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-6xglmoaeYijQO7K1RAfD2AYOSEU%22	https://footballpeek.com/premier-league/2020-2021/26	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/26.html	(from https://footballpeek.com/premier-league/2020-2021/25)
12:37:26	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-w/M3hvRI09wt/vw+qp1eafi6etI%22	https://footballpeek.com/liga/2020-2021/27	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/27.html	(from https://footballpeek.com/liga/2020-2021/26)
12:37:27	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-rkdh3N1jP7OkgTFtEEDqB2rmGwk%22	https://footballpeek.com/ligue-1/2020-2021/28	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/28.html	(from https://footballpeek.com/ligue-1/2020-2021/27)
12:37:28	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-4shIm6YZE414s1aO+NKRvCiqHhM%22	https://footballpeek.com/serie-a/2020-2021/25	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/25.html	(from https://footballpeek.com/serie-a/2020-2021/24)
12:37:29	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-9YOu+FkD7MdqLCx/ksG4Q8TCm+A%22	https://footballpeek.com/bundesliga/2020-2021/25	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/25.html	(from https://footballpeek.com/bundesliga/2020-2021/24)
12:37:30	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-in1a2TLXNrfH+0ddXpTj7p2JDVM%22	https://footballpeek.com/premier-league/2020-2021/27	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/27.html	(from https://footballpeek.com/premier-league/2020-2021/26)
12:37:31	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-+xxZ9Gm1S985XPg2GHGRhCjnk/0%22	https://footballpeek.com/liga/2020-2021/28	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/28.html	(from https://footballpeek.com/liga/2020-2021/27)
12:37:32	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-uYSUKEdORXPYAzAmvzfsSex0G90%22	https://footballpeek.com/ligue-1/2020-2021/29	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/29.html	(from https://footballpeek.com/ligue-1/2020-2021/28)
12:37:33	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-mraH4kbH6VDPJbtA7vrKACmA8pk%22	https://footballpeek.com/serie-a/2020-2021/26	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/26.html	(from https://footballpeek.com/serie-a/2020-2021/25)
12:37:34	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-VToItRO4I+x0oQkeyemID2qpxT4%22	https://footballpeek.com/bundesliga/2020-2021/26	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/26.html	(from https://footballpeek.com/bundesliga/2020-2021/25)
12:37:35	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-SciNC9RFdxe6iyxpbYIwjqQkxYM%22	https://footballpeek.com/premier-league/2020-2021/28	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/28.html	(from https://footballpeek.com/premier-league/2020-2021/27)
12:37:36	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-c3coZUsbVB3hdUERzrQjqEPDdlU%22	https://footballpeek.com/liga/2020-2021/29	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/29.html	(from https://footballpeek.com/liga/2020-2021/28)
12:37:37	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-tCs8zJNYFVPYdrX295A8g0LwLJ8%22	https://footballpeek.com/ligue-1/2020-2021/30	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/30.html	(from https://footballpeek.com/ligue-1/2020-2021/29)
12:37:38	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-3j6+sErXahV2wiTDnjsqSrcSzKw%22	https://footballpeek.com/serie-a/2020-2021/27	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/27.html	(from https://footballpeek.com/serie-a/2020-2021/26)
12:37:39	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-fPc09VDzOXLJj7pjsWRxZpmZZA0%22	https://footballpeek.com/bundesliga/2020-2021/27	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/27.html	(from https://footballpeek.com/bundesliga/2020-2021/26)
12:37:40	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-g/mgBavkkgGbHqcbIfWE89FjMgw%22	https://footballpeek.com/premier-league/2020-2021/29	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/29.html	(from https://footballpeek.com/premier-league/2020-2021/28)
12:37:41	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-X7yJTnOPS7eqdv0WmW+sVEDUSfs%22	https://footballpeek.com/liga/2020-2021/30	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/30.html	(from https://footballpeek.com/liga/2020-2021/29)
12:37:42	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-6CACRj0jg00LtexSv8QLY2itKRo%22	https://footballpeek.com/ligue-1/2020-2021/31	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/31.html	(from https://footballpeek.com/ligue-1/2020-2021/30)
12:37:43	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-bhi5BU2AGtZtKaWvAEk5mNfVllU%22	https://footballpeek.com/serie-a/2020-2021/28	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/28.html	(from https://footballpeek.com/serie-a/2020-2021/27)
12:37:44	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-n5W5WOP6O3kLB8Qr5aGXKC+nhFk%22	https://footballpeek.com/bundesliga/2020-2021/28	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/28.html	(from https://footballpeek.com/bundesliga/2020-2021/27)
12:37:45	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-0+ktp1w9Eyj2iyBCSnZeSOOk7ik%22	https://footballpeek.com/premier-league/2020-2021/30	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/30.html	(from https://footballpeek.com/premier-league/2020-2021/29)
12:37:46	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-PLUxw2PcR/Pgy+riDZUJslIYmv4%22	https://footballpeek.com/liga/2020-2021/31	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/31.html	(from https://footballpeek.com/liga/2020-2021/30)
12:37:47	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-DwhnAT9su6SLQySRmEOP8QOQsr4%22	https://footballpeek.com/ligue-1/2020-2021/32	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/32.html	(from https://footballpeek.com/ligue-1/2020-2021/31)
12:37:48	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-sptfjAY26CwDttd21aRc+TuHdWM%22	https://footballpeek.com/serie-a/2020-2021/29	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/29.html	(from https://footballpeek.com/serie-a/2020-2021/28)
12:37:49	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-5b0PK4fsqKZA4xk8e8HcoKpm7cA%22	https://footballpeek.com/bundesliga/2020-2021/29	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/29.html	(from https://footballpeek.com/bundesliga/2020-2021/28)
12:37:50	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-drLfMxL0BldvDFlDhYs/ZzAzS9Y%22	https://footballpeek.com/premier-league/2020-2021/31	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/31.html	(from https://footballpeek.com/premier-league/2020-2021/30)
12:37:51	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-O+FIciu8vcQzsDxlkoHcX0xq17g%22	https://footballpeek.com/liga/2020-2021/32	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/32.html	(from https://footballpeek.com/liga/2020-2021/31)
12:37:52	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-U0kCrPqYA+wUAFL8C4iuIc4742k%22	https://footballpeek.com/ligue-1/2020-2021/33	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/33.html	(from https://footballpeek.com/ligue-1/2020-2021/32)
12:37:53	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-s66fh7JipwZU6/Ow8RZHYTBnLec%22	https://footballpeek.com/serie-a/2020-2021/30	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/30.html	(from https://footballpeek.com/serie-a/2020-2021/29)
12:37:54	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-h6EhDnIBBUHVitghbInVWWMOF74%22	https://footballpeek.com/bundesliga/2020-2021/30	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/30.html	(from https://footballpeek.com/bundesliga/2020-2021/29)
12:37:55	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-KWGOozl25ThC3J5gTp3KesXJki4%22	https://footballpeek.com/premier-league/2020-2021/32	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/32.html	(from https://footballpeek.com/premier-league/2020-2021/31)
12:37:56	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-JSTxDhH+/C16SkaxcGP+20P8u3E%22	https://footballpeek.com/liga/2020-2021/33	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/33.html	(from https://footballpeek.com/liga/2020-2021/32)
12:37:57	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-Y2T6n1fMX02+09zWT0Bq2Z1Ww6k%22	https://footballpeek.com/ligue-1/2020-2021/34	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/34.html	(from https://footballpeek.com/ligue-1/2020-2021/33)
12:37:58	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-X+QPLa3VZa1eQ2uGkmCWGH+JqhQ%22	https://footballpeek.com/serie-a/2020-2021/31	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/31.html	(from https://footballpeek.com/serie-a/2020-2021/30)
12:37:59	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-/VasHTsfrIO93CcsXsblOvF0QoY%22	https://footballpeek.com/bundesliga/2020-2021/31	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/31.html	(from https://footballpeek.com/bundesliga/2020-2021/30)
12:38:00	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-jW4jxRb3onYHuQXqE/0KlVcIv4w%22	https://footballpeek.com/premier-league/2020-2021/33	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/33.html	(from https://footballpeek.com/premier-league/2020-2021/32)
